address,city,country,keys,latitude,longitude,name,postalcode,province
5000 B Old Hickory Blvd,Hermitage,US,us/tn/hermitage/5000boldhickoryblvd/1305117222,36.19475,-86.61809,STEAK N SHAKE,37076,TN
4250 E Southport Rd,Indianapolis,US,us/in/indianapolis/4250esouthportrd/106088,39.6661,-86.0945,KFC,46237,IN
9410 E Golf Links Rd,Tucson,US,us/az/tucson/9410egolflinksrd/-864103396,32.191317,-110.791782,TACO BELL,85730,AZ
1515 W Beverly Blvd,Montebello,US,us/ca/montebello/1515wbeverlyblvd/-66712705,34.018825,-118.115254,PIZZA HUT,90640,CA
5 S Belt W,Belleville,US,us/il/belleville/5sbeltw/1056997693,38.502501,-89.984773,KFC,62220,IL
545 Minot Ave,Auburn,US,us/me/auburn/545minotave/-891525969,44.08265,-70.24817,SUBWAY,4210,ME
1692 1702 Snead Ave,Chesterton,US,us/in/chesterton/16921702sneadave/-864103396,41.59351612,-87.02836402,TACO BELL,46304,IN
727 E Memorial Blvd,Lakeland,US,us/fl/lakeland/727ememorialblvd/-864103396,28.05464,-81.94988,TACO BELL,33801,FL
901 971 W Davis St,Conroe,US,us/tx/conroe/901971wdavisst/-1161002137,30.31314476,-95.46864003,MCDONALDS,77301,TX
102 Main St,Gorham,US,us/me/gorham/102mainst/-2061630068,43.680858,-70.439336,BURGER KING,4038,ME
3390 Coachman Rd,Saint Paul,US,us/mn/saintpaul/3390coachmanrd/-891525969,44.833965,-93.179565,SUBWAY,55121,MN
3450 W Tecumseh Rd,Norman,US,us/ok/norman/3450wtecumsehrd/1780593795,35.26151,-97.49232,SONIC DRIVE-IN,73072,OK
500 Hearon Cir,Spartanburg,US,us/sc/spartanburg/500hearoncir/-1161002137,34.98494819,-81.97366923,MCDONALDS,29303,SC
1008 8th St,Morgan City,US,us/la/morgancity/10088thst/-1161002137,29.704083,-91.202176,MCDONALDS,70380,LA
728 Upper Glen St,Glens Falls,US,us/ny/glensfalls/728upperglenst/106088,43.33037664,-73.67495034,KFC,12801,NY
1939 W Jake Alexander Blvd,Salisbury,US,us/nc/salisbury/1939wjakealexanderblvd/1241037051,35.691988,-80.512696,BOJANGLES FAMOUS CHICKEN N BISCUITS,28147,NC
789 Main St,Waltham,US,us/ma/waltham/789mainst/-1161002137,42.3767,-71.2421,MCDONALDS,2451,MA
12220 SE 82nd Ave,Happy Valley,US,us/or/happyvalley/12220se82ndave/-1721138121,45.43417676,-122.5788188,DAIRY QUEEN,97086,OR
8873 N Chestnut Ave,Fresno,US,us/ca/fresno/8873nchestnutave/554191587,36.864745,-119.738827,CARLS JR,93720,CA
13205 Whittier Blvd,Whittier,US,us/ca/whittier/13205whittierblvd/-1055723171,33.96447,-118.03496,DOMINOS PIZZA,90602,CA
714 Vann Dr,Jackson,US,us/tn/jackson/714vanndr/-1103173748,35.666857,-88.849062,POPEYES CHICKEN,38305,TN
10099 Highland Rd,Hartland,US,us/mi/hartland/10099highlandrd/93075755,42.633642,-83.750933,ARBYS,48353,MI
800 E Dimond Blvd 025,Anchorage,US,us/ak/anchorage/800edimondblvd025/93075755,61.14323525,-149.8668543,ARBYS,99515,AK
1496 E 2nd Saint Marketplace,Beaumont,US,us/ca/beaumont/1496e2ndsaintmarketplace/-981164808,33.92393381,-116.9539574,EL POLLO LOCO,92223,CA
10722 Whittier Blvd,Whittier,US,us/ca/whittier/10722whittierblvd/-864103396,33.9898669,-118.064463,TACO BELL,90606,CA
1701 Knickerbocker Rd,San Angelo,US,us/tx/sanangelo/1701knickerbockerrd/-864103396,31.43028,-100.45596,TACO BELL,76904,TX
2049 E State St,Hermitage,US,us/pa/hermitage/2049estatest/-2061630068,41.23338,-80.471897,BURGER KING,16148,PA
327 Ingleside Rd,Princeton,US,us/wv/princeton/327inglesiderd/-2061630068,37.359524,-81.098404,BURGER KING,24739,WV
702 Mcfarland Blvd,Northport,US,us/fl/northport/702mcfarlandblvd/-1055723171,33.23755,-87.56659,DOMINOS PIZZA,35476,FL
3220 Southdale Cir,Minneapolis,US,us/mn/minneapolis/3220southdalecir/-1161002137,44.88219,-93.31982,MCDONALDS,55435,MN
Aafes Fort Campbell,Fort Campbell,US,us/ky/fortcampbell/aafesfortcampbell/-2061630068,36.66345,-87.47739,BURGER KING,42223,KY
5730 W Amarillo Blvd,Amarillo,US,us/tx/amarillo/5730wamarilloblvd/-1161002137,35.21241,-101.90659,MCDONALDS,79106,TX
7487 N Ida Ave,Portland,US,us/or/portland/7487nidaave/-1161002137,45.586771,-122.738535,MCDONALDS,97203,OR
2201 E State Road 60,Valrico,US,us/fl/valrico/2201estateroad60/-864103396,27.93726,-82.25048,TACO BELL,33594,FL
151 N Ellington Pwky,Lewisburg,US,us/tn/lewisburg/151nellingtonpwky/93075755,35.44722264,-86.77577777,ARBYS,37091,TN
2751 E Main St,Albert Lea,US,us/mn/albertlea/2751emainst/-791445730,43.658431,-93.315675,WENDYS,56007,MN
6523 San Pedro Ave,San Antonio,US,us/tx/sanantonio/6523sanpedroave/1780593795,29.498223,-98.4996715,SONIC DRIVE-IN,78216,TX
2014 N State Route 53,Fremont,US,us/oh/fremont/2014nstateroute53/-1161002137,41.3735,-83.11778,MCDONALDS,43420,OH
904 Riverside Blvd,Norfolk,US,us/ne/norfolk/904riversideblvd/-1055723171,42.04138141,-97.4121497,DOMINOS PIZZA,68701,NE
7112 Liberty Rd,Gwynn Oak,US,us/md/gwynnoak/7112libertyrd/106088,39.345942,-76.736018,KFC,21207,MD
5419 Deale Churchton Rd,Churchton,US,us/md/churchton/5419dealechurchtonrd/-1055723171,38.808067,-76.53923,DOMINOS PIZZA,20733,MD
1212 Pinson St,Birmingham,US,us/al/birmingham/1212pinsonst/-442344130,33.581132,-86.775824,KRYSTAL,35217,AL
1775 Federal Blvd,Denver,US,us/co/denver/1775federalblvd/-66712705,39.744904,-105.025709,PIZZA HUT,80204,CO
4950 Highway 90A,Sugar Land,US,us/tx/sugarland/4950highway90a/-864103396,29.601204,-95.68244,TACO BELL,77498,TX
665 E Baseline Rd,Phoenix,US,us/az/phoenix/665ebaselinerd/-2061630068,33.377685,-112.065686,BURGER KING,85042,AZ
3900 Las Vegas Blvd S,Las Vegas,US,us/nv/lasvegas/3900lasvegasblvds/-1161002137,36.095783,-115.17612,MCDONALDS,89119,NV
Europlaza,Mormon Lake,US,us/az/mormonlake/europlaza/-891525969,17.98901939,-92.96509624,SUBWAY,86038,AZ
13055 W Rancho Santa Fe Blvd,Avondale,US,us/az/avondale/13055wranchosantafeblvd/-1161002137,33.460702,-112.339782,MCDONALDS,85392,AZ
202 E Mitchell St,Marshall,US,us/mo/marshall/202emitchellst/106088,39.1119,-93.1947,KFC,65340,MO
2723 N Manheim Rd,Franklin Park,US,us/il/franklinpark/2723nmanheimrd/-791445730,41.9277,-87.884499,WENDYS,60131,IL
2028 Rockaway Pkwy,Brooklyn,US,us/ny/brooklyn/2028rockawaypkwy/-1161002137,40.633444,-73.889406,MCDONALDS,11236,NY
220 W Coliseum Blvd,Fort Wayne,US,us/in/fortwayne/220wcoliseumblvd/93075755,41.1186,-85.14192,ARBYS,46805,IN
411 Pioneer Ave,Woodland,US,us/ca/woodland/411pioneerave/-864103396,38.675897,-121.746454,TACO BELL,95776,CA
5153 N 9th Ave,Pensacola,US,us/fl/pensacola/5153n9thave/-791445730,30.474625,-87.2116,WENDYS,32504,FL
97 Gateway Blvd,Rock Springs,US,us/wy/rocksprings/97gatewayblvd/1780593795,41.57827,-109.25005,SONIC DRIVE-IN,82901,WY
19621 Hesperian Blvd,Hayward,US,us/ca/hayward/19621hesperianblvd/-448666054,37.667496,-122.11956,FIVE GUYS,94541,CA
8045 Watt Ave,Antelope,US,us/ca/antelope/8045wattave/-864103396,38.715355,-121.392806,TACO BELL,95843,CA
1247 Demille Rd,Lapeer,US,us/mi/lapeer/1247demillerd/-1947870258,43.04332,-83.32166,JIMMY JOHNS,48446,MI
2455 S Archibald Ave,Ontario,US,us/ca/ontario/2455sarchibaldave/-1161002137,34.02899,-117.59238,MCDONALDS,91761,CA
606 E Main St,Sun Prairie,US,us/wi/sunprairie/606emainst/-1161002137,43.1814,-89.2067,MCDONALDS,53590,WI
6768 Lake Harbour Dr,Midlothian,US,us/va/midlothian/6768lakeharbourdr/-791445730,37.40467,-77.67091,WENDYS,23112,VA
15500 Detroit Ave,Lakewood,US,us/oh/lakewood/15500detroitave/-864103396,41.485401,-81.805463,TACO BELL,44107,OH
7901 82nd St,Wolfforth,US,us/tx/wolfforth/790182ndst/1780593795,33.5193132,-101.9921029,SONIC DRIVE-IN,79382,TX
10666 Sapp Brothers Dr,Omaha,US,us/ne/omaha/10666sappbrothersdr/-26676258,41.15401,-96.15288,BLIMPIE,68138-3886,NE
10058 Atlantic Blvd,Jacksonville,US,us/fl/jacksonville/10058atlanticblvd/-442344130,30.322456,-81.53846,KRYSTAL,32225,FL
579 Troy Schenectady Rd,Latham,US,us/ny/latham/579troyschenectadyrd/-1161002137,42.75501001,-73.75941243,MCDONALDS,12110,NY
1585 Straight Path,Wyandanch,US,us/ny/wyandanch/1585straightpath/-1161002137,40.752719,-73.361218,MCDONALDS,11798,NY
2901 N Ashley St,Valdosta,US,us/ga/valdosta/2901nashleyst/696490760,30.869754,-83.288177,HARDEES,31602,GA
5009 S Arizona Mills Cir,Tempe,US,us/az/tempe/5009sarizonamillscir/-981164808,33.38386,-111.961334,EL POLLO LOCO,85282,AZ
5775 Logan St,Denver,US,us/co/denver/5775loganst/-791445730,39.801506,-104.983453,WENDYS,80216,CO
2001 E Artesia Blvd,Long Beach,US,us/ca/longbeach/2001eartesiablvd/-230519289,33.874698,-118.168682,JACK IN THE BOX,90805,CA
1919 N Main St,Pearland,US,us/tx/pearland/1919nmainst/-1161002137,29.57318165,-95.28618185,MCDONALDS,77581,TX
3440 S Kingshighway Blvd,Saint Louis,US,us/mo/saintlouis/3440skingshighwayblvd/-864103396,38.596438,-90.270708,TACO BELL,63139,MO
3167 N Milwaukee Ave,Chicago,US,us/il/chicago/3167nmilwaukeeave/-2061630068,41.93863,-87.72252,BURGER KING,60618,IL
1733 N 50th St,Tampa,US,us/fl/tampa/1733n50thst/106088,27.96172923,-82.40153633,KFC,33619,FL
1102 Peoria St,Washington,US,us/il/washington/1102peoriast/696490760,40.702898,-89.421682,HARDEES,61571,IL
143 E Foothill Blvd,Arcadia,US,us/ca/arcadia/143efoothillblvd/-1161002137,34.151294,-118.026696,MCDONALDS,91006,CA
902 S Green Bay Rd,Neenah,US,us/wi/neenah/902sgreenbayrd/696490760,44.171926,-88.484957,HARDEES,54956,WI
11825 Bellaire Blvd,Houston,US,us/tx/houston/11825bellaireblvd/-1161002137,29.703142,-95.587018,MCDONALDS,77072,TX
610 W 29th St,San Angelo,US,us/tx/sanangelo/610w29thst/-1161002137,31.48771,-100.46113,MCDONALDS,76903,TX
564 Newtown Rd,Virginia Beach,US,us/va/virginiabeach/564newtownrd/-2061630068,36.85902,-76.17517,BURGER KING,23462,VA
71 Fairview Rd.,Stockbridge,US,us/ga/stockbridge/71fairviewrd./-1161002137,33.61899,-84.23474,MCDONALDS,30281,GA
2501 W Happy Valley Rd,Phoenix,US,us/az/phoenix/2501whappyvalleyrd/-1191797674,33.712894,-112.109082,PANDA EXPRESS,85085,AZ
1125 Peachtree Industrial Blvd,Suwanee,US,us/ga/suwanee/1125peachtreeindustrialblvd/-1161002137,34.04854379,-84.09389377,MCDONALDS,30024,GA
445 W Foothill Blvd,Glendora,US,us/ca/glendora/445wfoothillblvd/1550891556,34.136284,-117.87176,DEL TACO,91741,CA
7440 Firestone Blvd,Downey,US,us/ca/downey/7440firestoneblvd/-1161002137,33.94704,-118.14762,MCDONALDS,90241,CA
1400 E 53rd St,Chicago,US,us/il/chicago/1400e53rdst/-891525969,41.79951,-87.59123,SUBWAY,60615,IL
1734 E Division St,Arlington,US,us/tx/arlington/1734edivisionst/-230519289,32.741075,-97.084149,JACK IN THE BOX,76011,TX
37510 S Gratiot Ave,Clinton Township,US,us/mi/clintontownship/37510sgratiotave/-864103396,42.5732,-82.8891,TACO BELL,48036,MI
5494 NW 86th St,Johnston,US,us/ia/johnston/5494nw86thst/-1161002137,41.65958,-93.73658,MCDONALDS,50131,IA
6035 Plank Rd,Baton Rouge,US,us/la/batonrouge/6035plankrd/-791445730,30.505048,-91.151663,WENDYS,70805,LA
1351 N 21st St.,Newark,US,us/oh/newark/1351n21stst./-1161002137,40.08426461,-82.42830247,MCDONALDS,43055,OH
504 US Highway 93 S,Hamilton,US,us/mt/hamilton/504ushighway93s/659024989,46.21835,-114.1544,QUIZNOS,59840,MT
4714 S Expressway 83,Harlingen,US,us/tx/harlingen/4714sexpressway83/-230519289,26.15997,-97.68191,JACK IN THE BOX,78552,TX
1095 Industrial Pkwy,Saraland,US,us/al/saraland/1095industrialpkwy/-1161002137,30.80191,-88.098,MCDONALDS,36571,AL
721 E San Ysidro Blvd,San Ysidro,US,us/ca/sanysidro/721esanysidroblvd/-230519289,32.5453,-117.02991,JACK IN THE BOX,92173,CA
630 Winkler Ave,Louisville,US,us/ky/louisville/630winklerave/1780593795,38.21056,-85.76921,SONIC DRIVE-IN,40208,KY
10637 Main St,Mantua,US,us/oh/mantua/10637mainst/-1161002137,41.283339,-81.224043,MCDONALDS,44255,OH
33 Highway 441 N,Clayton,US,us/ga/clayton/33highway441n/-1721138121,34.87844,-83.3973,DAIRY QUEEN,30525,GA
1725 N Belt Line Rd,Irving,US,us/tx/irving/1725nbeltlinerd/-791445730,32.83243,-96.99428,WENDYS,75061,TX
16550 FM 620,Round Rock,US,us/tx/roundrock/16550fm620/1184039836,30.49701934,-97.72402623,DAIRY QUEEN,78681,TX
5245 W Colonial Dr,Orlando,US,us/fl/orlando/5245wcolonialdr/-1103173748,28.552855,-81.451888,POPEYES CHICKEN,32808,FL
900 Lafollette Ctr N,Floyds Knobs,US,us/in/floydsknobs/900lafollettectrn/-864103396,38.29327058,-85.90481879,TACO BELL,47119,IN
3030 Harbor Blvd,Costa Mesa,US,us/ca/costamesa/3030harborblvd/-448666054,33.68193,-117.91924,FIVE GUYS,92626,CA
7457 NY State Route 96,Victor,US,us/ny/victor/7457nystateroute96/-864103396,43.006558,-77.444075,TACO BELL,14564,NY
810 Canandaigua Rd,Geneva,US,us/ny/geneva/810canandaiguard/-864103396,42.85699,-77.01323,TACO BELL,14456,NY
3309 Queen City Dr,Charlotte,US,us/nc/charlotte/3309queencitydr/1082608893,35.24002,-80.92006,WAFFLE HOUSE,28208,NC
4280 Hwy 49 N,Harrisburg,US,us/nc/harrisburg/4280hwy49n/1796388168,35.32263596,-80.64818811,HARDEES / RED BURRITO,28075-7526,NC
7 Pershing Dr,Derby,US,us/ct/derby/7pershingdr/106088,41.33198,-73.08434,KFC,6418,CT
2207 Highway 67 S,Pocahontas,US,us/ar/pocahontas/2207highway67s/-791445730,36.243464,-90.958178,WENDYS,72455,AR
596 N Reilly Rd,Fayetteville,US,us/nc/fayetteville/596nreillyrd/-1055723171,35.097393,-79.011116,DOMINOS PIZZA,28303,NC
3039 William St,Cape Girardeau,US,us/mo/capegirardeau/3039williamst/-864103396,37.30024,-89.56952,TACO BELL,63703,MO
140 Main St,Westbrook,US,us/me/westbrook/140mainst/106088,43.67815018,-70.33592987,KFC,4092,ME
451 Hegenberger Rd,Oakland,US,us/ca/oakland/451hegenbergerrd/1550891556,37.73727,-122.1971,DEL TACO,94621,CA
2 Jalan Sungai Burung 32/68 (seksyen 32),Orlando,US,us/ky/orlando/2jalansungaiburung32/68(seksyen32)/106088,2.999309139,101.5282486,KFC,40460,KY
11210 W Airport Blvd,Stafford,US,us/tx/stafford/11210wairportblvd/-1161002137,29.643881,-95.573558,MCDONALDS,77477,TX
2954 Dale Blvd,Woodbridge,US,us/va/woodbridge/2954daleblvd/-1103173748,38.627339,-77.301262,POPEYES CHICKEN,22193,VA
6900 Nw Expy,Oklahoma City,US,us/ok/oklahomacity/6900nwexpy/-448666054,35.55612094,-97.63547792,FIVE GUYS,73132,OK
19911 Frederick Rd,Germantown,US,us/md/germantown/19911frederickrd/-891525969,39.18258848,-77.23805958,SUBWAY,20876,MD
803 W Dixon Blvd,Shelby,US,us/nc/shelby/803wdixonblvd/1241037051,35.28257,-81.55593,BOJANGLES FAMOUS CHICKEN N BISCUITS,28152,NC
1634 W Glenoaks Blvd,Glendale,US,us/ca/glendale/1634wglenoaksblvd/-1161002137,34.170497,-118.289434,MCDONALDS,91201,CA
801 N Congress Ave,Boynton Beach,US,us/fl/boyntonbeach/801ncongressave/-791445730,26.535422,-80.090759,WENDYS,33426,FL
15901 S Post Oak Rd,Houston,US,us/tx/houston/15901spostoakrd/-891525969,29.595324,-95.467043,SUBWAY,77053,TX
8208 Quinault Dr NE,Olympia,US,us/wa/olympia/8208quinaultdrne/-863563290,47.061527,-122.766468,TACO TIME,98516,WA
825 Dulaney Valley Rd,Towson,US,us/md/towson/825dulaneyvalleyrd/-345832572,39.40516,-76.60139,CHICK-FIL-A,21204,MD
2601 32nd Ave S,Fargo,US,us/nd/fargo/260132ndaves/-1009719089,46.83285,-96.82275,TACO JOHNS,58103,ND
5170 Reidsville Rd,Walkertown,US,us/nc/walkertown/5170reidsvillerd/-791445730,36.1637,-80.1386,WENDYS,27051,NC
4660 Peoria St,Denver,US,us/co/denver/4660peoriast/-891525969,39.78111,-104.84567,SUBWAY,80239,CO
6009 W. Reno Ave,Oklahoma City,US,us/ok/oklahomacity/6009w.renoave/93075755,35.46481,-97.62062,ARBYS,73127,OK
3737 Pacific Coast Hwy,Torrance,US,us/ca/torrance/3737pacificcoasthwy/-1191797674,33.804998,-118.350671,PANDA EXPRESS,90505,CA
14995 N 87th St,Scottsdale,US,us/az/scottsdale/14995n87thst/-345832572,33.621197,-111.892188,CHICK-FIL-A,85260,AZ
2693 El Camino Real,Redwood City,US,us/ca/redwoodcity/2693elcaminoreal/-864103396,37.47222,-122.21559,TACO BELL,94061,CA
191 Newport Ave,Quincy,US,us/ma/quincy/191newportave/-791445730,42.269911,-71.02426,WENDYS,2170,MA
1313 S Wolfe Rd,Sunnyvale,US,us/ca/sunnyvale/1313swolferd/-791445730,37.351091,-122.014663,WENDYS,94087,CA
3101 E Magic View Dr,Meridian,US,us/id/meridian/3101emagicviewdr/1550891556,43.599747,-116.356019,DEL TACO,83642,ID
24985 Elder Ave,Moreno Valley,US,us/ca/morenovalley/24985elderave/-230519289,33.94082854,-117.2268905,JACK IN THE BOX,92557,CA
1810 Winderly Ln,Pickerington,US,us/oh/pickerington/1810winderlyln/106088,39.9298,-82.79,KFC,43147,OH
184 Spencer St,Manchester,US,us/ct/manchester/184spencerst/-1161002137,41.76689,-72.56815,MCDONALDS,6040,CT
502 Pottstown Ave,Pennsburg,US,us/pa/pennsburg/502pottstownave/-1161002137,40.3931,-75.5019,MCDONALDS,18073,PA
209 Daniel Webster Hwy,Meredith,US,us/nh/meredith/209danielwebsterhwy/-1161002137,43.64736,-71.50032,MCDONALDS,3253,NH
13312 Wicker Ave,Cedar Lake,US,us/in/cedarlake/13312wickerave/-1161002137,41.376978,-87.469995,MCDONALDS,46303,IN
4309 Wisconsin Ave NW,Washington,US,us/dc/washington/4309wisconsinavenw/-1103173748,38.9452,-77.0779,POPEYES CHICKEN,20016,DC
1707 Lincoln St,Concordia,US,us/ks/concordia/1707lincolnst/106088,39.560372,-97.657358,KFC,66901,KS
215 N Interstate 45 Service Rd,Hutchins,US,us/tx/hutchins/215ninterstate45servicerd/1832448210,32.65006,-96.70911,WHATABURGER,75141,TX
6305 Cottage Hill Rd,Mobile,US,us/al/mobile/6305cottagehillrd/-891525969,30.640167,-88.190964,SUBWAY,36609,AL
947 N LA Brea Ave,Inglewood,US,us/ca/inglewood/947nlabreaave/-891525969,33.97524,-118.358317,SUBWAY,90302,CA
5080 W Atlantic Ave,Delray Beach,US,us/fl/delraybeach/5080watlanticave/-2061630068,26.4577,-80.1238,BURGER KING,33484,FL
101 Davita Dr,Milford,US,us/pa/milford/101davitadr/-864103396,41.352062,-74.732204,TACO BELL,18337,PA
1575 N Victory Pl,Burbank,US,us/ca/burbank/1575nvictorypl/-791445730,34.190544,-118.327835,WENDYS,91502,CA
2225 Wyoming Blvd NE,Albuquerque,US,us/nm/albuquerque/2225wyomingblvdne/-891525969,35.107358,-106.550904,SUBWAY,87112,NM
452 W Finnie Flat Rd,Camp Verde,US,us/az/campverde/452wfinnieflatrd/-1055723171,34.565712,-111.861794,DOMINOS PIZZA,86322,AZ
3201 S Broadway,Edmond,US,us/ok/edmond/3201sbroadway/106088,35.624943,-97.486526,KFC,73013,OK
1650 Vfw Pkwy,West Roxbury,US,us/ma/westroxbury/1650vfwpkwy/-1161002137,42.264412,-71.167991,MCDONALDS,2132,MA
10939 Garvey Ave,South El Monte,US,us/ca/southelmonte/10939garveyave/1576611864,34.0630044,-118.0368204,WIENERSCHNITZEL,91733,CA
500 Pittsfield Rd,Lenox,US,us/ma/lenox/500pittsfieldrd/-2061630068,42.40503,-73.26413,BURGER KING,1240,MA
11321 Polo Pl,Midlothian,US,us/va/midlothian/11321polopl/-2061630068,37.525141,-77.606356,BURGER KING,23113,VA
12943 Brady Rd,Chesaning,US,us/mi/chesaning/12943bradyrd/-1161002137,43.186405,-84.167388,MCDONALDS,48616,MI
340 New Lancaster Rd,Leominster,US,us/ma/leominster/340newlancasterrd/-1161002137,42.49508,-71.72897,MCDONALDS,1453,MA
1916 Central Ave SE,Albuquerque,US,us/nm/albuquerque/1916centralavese/-26676258,35.08093,-106.62467,BLIMPIE,87106,NM
503 W Cold Spring Ln,Baltimore,US,us/md/baltimore/503wcoldspringln/-1207165055,39.34462871,-76.63114886,SUBWAY,21210,MD
4911 Vine St,Cincinnati,US,us/oh/cincinnati/4911vinest/169409967,39.169345,-84.498274,GOLD STAR CHILI,45217,OH
910 N Main St,Lancaster,US,us/sc/lancaster/910nmainst/93075755,34.7303,-80.7768,ARBYS,29720,SC
3120 N 14th St,Bismarck,US,us/nd/bismarck/3120n14thst/-791445730,46.840122,-100.771975,WENDYS,58503,ND
9975 NW Glencoe Rd,North Plains,US,us/or/northplains/9975nwglencoerd/-1161002137,45.592594,-122.997096,MCDONALDS,97133,OR
43RD And Glendale,Denver,US,us/co/denver/43rdandglendale/-1161002137,39.7010137,-104.9367713,MCDONALDS,80246,CO
4901 Gibson Blvd SE,Albuquerque,US,us/nm/albuquerque/4901gibsonblvdse/-864103396,35.058529,-106.588313,TACO BELL,87108,NM
535 Huffman Mill Rd,Burlington,US,us/nc/burlington/535huffmanmillrd/-1161002137,36.07399,-79.4908,MCDONALDS,27215,NC
4039 Arendell St,Morehead City,US,us/nc/moreheadcity/4039arendellst/-864103396,34.726019,-76.766431,TACO BELL,28557,NC
2619 W Waters Ave,Tampa,US,us/fl/tampa/2619wwatersave/-1103173748,28.0254,-82.4861,POPEYES CHICKEN,33614,FL
8001 Nw Expy,Oklahoma City,US,us/ok/oklahomacity/8001nwexpy/-1161002137,35.56651429,-97.65670896,MCDONALDS,73162,OK
1525 Glenn School Rd,Durham,US,us/nc/durham/1525glennschoolrd/-891525969,36.02851,-78.84378,SUBWAY,27704,NC
1727 S Georgia Pkwy E,Waycross,US,us/ga/waycross/1727sgeorgiapkwye/-891525969,31.20869,-82.384177,SUBWAY,31501,GA
13554 W Van Buren St,Goodyear,US,us/az/goodyear/13554wvanburenst/-1696991095,33.449852,-112.35067,CHURCHS CHICKEN,85395,AZ
11880 N Central Expy,Dallas,US,us/tx/dallas/11880ncentralexpy/1832448210,32.911068,-96.76783,WHATABURGER,75243,TX
161 S Pine St,Spartanburg,US,us/sc/spartanburg/161spinest/93075755,34.950739,-81.918285,ARBYS,29302,SC
2500 E Pacific Coast Hwy,Long Beach,US,us/ca/longbeach/2500epacificcoasthwy/-864103396,33.78961,-118.16206,TACO BELL,90804,CA
9654 Highway 23,Belle Chasse,US,us/la/bellechasse/9654highway23/-891525969,29.824376,-90.006011,SUBWAY,70037,LA
1620 El Paseo Rd,Las Cruces,US,us/nm/lascruces/1620elpaseord/-1161002137,32.29375,-106.76812,MCDONALDS,88001,NM
599 Divisadero St,San Francisco,US,us/ca/sanfrancisco/599divisaderost/-624847056,37.7749117,-122.4379404,POPEYES CHICKEN,94117,CA
1250 S Main St,Greensburg,US,us/pa/greensburg/1250smainst/-2061630068,40.282468,-79.5501,BURGER KING,15601,PA
1945 El Dorado Blvd,Houston,US,us/tx/houston/1945eldoradoblvd/106088,29.578531,-95.121706,KFC,77062,TX
1304 W Screven St,Quitman,US,us/ga/quitman/1304wscrevenst/-2061630068,30.78502,-83.57172,BURGER KING,31643,GA
6501 35th Ave SW,Seattle,US,us/wa/seattle/650135thavesw/-66712705,47.544658,-122.376407,PIZZA HUT,98126,WA
3401 Fort Campbell Blvd,Clarksville,US,us/tn/clarksville/3401fortcampbellblvd/-791445730,36.63883,-87.43567,WENDYS,37042,TN
2422 19th St,Lubbock,US,us/tx/lubbock/242219thst/93075755,33.577848,-101.869406,ARBYS,79401,TX
5385 Fairington Rd,Lithonia,US,us/ga/lithonia/5385fairingtonrd/-864103396,33.700899,-84.169873,TACO BELL,30038,GA
3355 S Wadsworth Blvd,Denver,US,us/co/denver/3355swadsworthblvd/-891525969,39.65516,-105.08136,SUBWAY,80227,CO
10131 W Bowles Ave,Littleton,US,us/co/littleton/10131wbowlesave/-66712705,39.610035,-105.11178,PIZZA HUT,80127,CO
3000 Yorba Linda Blvd,Fullerton,US,us/ca/fullerton/3000yorbalindablvd/-66712705,33.88908,-117.87454,PIZZA HUT,92831,CA
2259 S 9th St,Salina,US,us/ks/salina/2259s9thst/-1009719089,38.8011356,-97.60955232,TACO JOHNS,67401,KS
2 Sagamore Pkwy N,Lafayette,US,us/in/lafayette/2sagamorepkwyn/1305117222,40.418266,-86.858339,STEAK N SHAKE,47904,IN
1275 Town Centre Dr,Saint Paul,US,us/mn/saintpaul/1275towncentredr/-2061630068,44.833001,-93.160209,BURGER KING,55123,MN
